route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9978,1,6204509,Fisherman's Wharf,1,4701,121685
9978,1,6204508,Fisherman's Wharf,1,4706,121685
9978,1,6204470,Fisherman's Wharf,1,4704,121685
9978,1,6204469,Fisherman's Wharf,1,4703,121685
9978,1,6204468,Fisherman's Wharf,1,4708,121685
9978,1,6204467,Fisherman's Wharf,1,4712,121685
9978,1,6204466,Fisherman's Wharf,1,4711,121685
9978,1,6204465,Fisherman's Wharf,1,4707,121685
9978,1,6204464,Fisherman's Wharf,1,4705,121685
9978,1,6204463,Fisherman's Wharf,1,4709,121685
9978,1,6204462,Fisherman's Wharf,1,4710,121685
9978,1,6204461,Fisherman's Wharf,1,4701,121685
9978,1,6204460,Fisherman's Wharf,1,4706,121685
9978,1,6204459,Fisherman's Wharf,1,4704,121685
9978,1,6204458,Fisherman's Wharf,1,4703,121685
9978,1,6204457,Fisherman's Wharf,1,4708,121685
9978,1,6204456,Fisherman's Wharf,1,4712,121685
9978,1,6204455,Fisherman's Wharf,1,4711,121685
9978,1,6204454,Fisherman's Wharf,1,4707,121685
9978,1,6204453,Fisherman's Wharf,1,4705,121685
9978,1,6204452,Fisherman's Wharf,1,4709,121685
9978,1,6204451,Fisherman's Wharf,1,4710,121685
9978,1,6204450,Fisherman's Wharf,1,4701,121685
9978,1,6204449,Fisherman's Wharf,1,4706,121685
9978,1,6204448,Fisherman's Wharf,1,4704,121685
9978,1,6204447,Fisherman's Wharf,1,4703,121685
9978,1,6204446,Fisherman's Wharf,1,4708,121685
9978,1,6204476,Fisherman's Wharf,1,4712,121685
9978,1,6204475,Fisherman's Wharf,1,4711,121685
9978,1,6204474,Fisherman's Wharf,1,4707,121685
9978,1,6204473,Fisherman's Wharf,1,4705,121685
9978,1,6204472,Fisherman's Wharf,1,4709,121685
9978,1,6204471,Fisherman's Wharf,1,4702,121685
9978,1,6204507,Fisherman's Wharf,1,4710,121685
9978,1,6204506,Fisherman's Wharf,1,4701,121685
9978,1,6204505,Fisherman's Wharf,1,4706,121685
9978,1,6204504,Fisherman's Wharf,1,4704,121685
9978,1,6204503,Fisherman's Wharf,1,4703,121685
9978,1,6204502,Fisherman's Wharf,1,4708,121685
9978,1,6204501,Fisherman's Wharf,1,4712,121685
9978,1,6204500,Fisherman's Wharf,1,4711,121685
9978,1,6204499,Fisherman's Wharf,1,4707,121685
9978,1,6204498,Fisherman's Wharf,1,4705,121685
9978,1,6204497,Fisherman's Wharf,1,4709,121685
9978,1,6204496,Fisherman's Wharf,1,4702,121685
9978,1,6204495,Fisherman's Wharf,1,4710,121685
9978,1,6204494,Fisherman's Wharf,1,4701,121685
9978,1,6204493,Fisherman's Wharf,1,4706,121685
9978,1,6204492,Fisherman's Wharf,1,4704,121685
9978,1,6204491,Fisherman's Wharf,1,4703,121685
9978,1,6204490,Fisherman's Wharf,1,4708,121685
9978,1,6204489,Fisherman's Wharf,1,4712,121685
9978,1,6204488,Fisherman's Wharf,1,4711,121685
9978,1,6204487,Fisherman's Wharf,1,4707,121685
9978,1,6204486,Fisherman's Wharf,1,4705,121685
9978,1,6204485,Fisherman's Wharf,1,4709,121685
9978,1,6204484,Fisherman's Wharf,1,4702,121685
9978,1,6204445,Fisherman's Wharf,1,4710,121685
9978,1,6204444,Fisherman's Wharf,1,4701,121685
9978,1,6204443,Fisherman's Wharf,1,4706,121685
9978,1,6204442,Fisherman's Wharf,1,4704,121685
9978,1,6204441,Fisherman's Wharf,1,4703,121685
9978,1,6204440,Fisherman's Wharf,1,4708,121685
9978,1,6204439,Fisherman's Wharf,1,4711,121685
9978,1,6204438,Fisherman's Wharf,1,4707,121685
9978,1,6204437,Fisherman's Wharf,1,4705,121685
9978,1,6204436,Fisherman's Wharf,1,4709,121685
9978,1,6204435,Fisherman's Wharf,1,4702,121685
9978,1,6204434,Fisherman's Wharf,1,4710,121685
9978,1,6204433,Fisherman's Wharf,1,4701,121685
9978,1,6204432,Fisherman's Wharf,1,4706,121685
9978,1,6204431,Fisherman's Wharf,1,4704,121685
9978,1,6204430,Fisherman's Wharf,1,4703,121685
9978,1,6204429,Fisherman's Wharf,1,4708,121685
9978,1,6204428,Fisherman's Wharf,1,4707,121685
9978,1,6204483,Fisherman's Wharf,1,4705,121685
9978,1,6204482,Fisherman's Wharf,1,4709,121685
9978,1,6204481,Fisherman's Wharf,1,4702,121685
9978,1,6204480,Fisherman's Wharf,1,4701,121685
9978,1,6204479,Fisherman's Wharf,1,4706,121685
9978,1,6204478,Fisherman's Wharf,1,4704,121685
9978,1,6204477,Fisherman's Wharf,1,4703,121685
9979,3,6205415,West Portal Station,0,9591,121686
9979,3,6205414,West Portal Station,0,4801,121686
9979,3,6205413,West Portal Station,0,9105,121686
9979,3,6205412,West Portal Station,0,9591,121686
9979,3,6205411,West Portal Station,0,4801,121686
9979,3,6205410,West Portal Station,0,9105,121686
9979,3,6205409,West Portal Station,0,4805,121686
9979,3,6205408,West Portal Station,0,9591,121686
9979,3,6205407,West Portal Station,0,4801,121686
9979,3,6205406,West Portal Station,0,4802,121686
9979,3,6205405,West Portal Station,0,4805,121686
9979,3,6205404,West Portal Station,0,4804,121686
9979,3,6205403,West Portal Station,0,4801,121686
9979,3,6205402,West Portal Station,0,4803,121686
9979,3,6205401,West Portal Station,0,4802,121686
9979,3,6205400,West Portal Station,0,4805,121686
9979,3,6205399,West Portal Station,0,4804,121686
9979,3,6205398,West Portal Station,0,4801,121686
9979,3,6205397,West Portal Station,0,4803,121686
9979,3,6205396,West Portal Station,0,4802,121686
9979,3,6205395,West Portal Station,0,4805,121686
9979,3,6205394,West Portal Station,0,4804,121686
9979,3,6205393,West Portal Station,0,4801,121686
9979,3,6205392,West Portal Station,0,4803,121686
9979,3,6205391,West Portal Station,0,4802,121686
9979,3,6205390,West Portal Station,0,4805,121686
9979,3,6205389,West Portal Station,0,4804,121686
9979,3,6205388,West Portal Station,0,4801,121686
9979,3,6205387,West Portal Station,0,4803,121686
9979,3,6205386,West Portal Station,0,4802,121686
9979,3,6205385,West Portal Station,0,4805,121686
9979,3,6205384,West Portal Station,0,4804,121686
9979,3,6205383,West Portal Station,0,4801,121686
9979,3,6205382,West Portal Station,0,4803,121686
9979,3,6205381,West Portal Station,0,4802,121686
9979,3,6205380,West Portal Station,0,4805,121686
9979,3,6205379,West Portal Station,0,4804,121686
9979,3,6205378,West Portal Station,0,4801,121686
9979,3,6205377,West Portal Station,0,4803,121686
9979,3,6205376,West Portal Station,0,4802,121686
9979,3,6205375,West Portal Station,0,4805,121686
9979,3,6205374,West Portal Station,0,4804,121686
9979,3,6205373,West Portal Station,0,4801,121686
9979,3,6205372,West Portal Station,0,4803,121686
9979,3,6205371,West Portal Station,0,4802,121686
9979,3,6205370,West Portal Station,0,4805,121686
9979,3,6205369,West Portal Station,0,4804,121686
9979,3,6205368,West Portal Station,0,4801,121686
9979,3,6205367,West Portal Station,0,4803,121686
9979,3,6205366,West Portal Station,0,4802,121686
9979,3,6205365,West Portal Station,0,4804,121686
9979,3,6205364,West Portal Station,0,4801,121686
9979,2,6205289,West Portal Station,0,9591,121686
9979,2,6205288,West Portal Station,0,4801,121686
9979,2,6205280,West Portal Station,0,9105,121686
9979,2,6205286,West Portal Station,0,9591,121686
9979,2,6205285,West Portal Station,0,4801,121686
9979,2,6205284,West Portal Station,0,9105,121686
9979,2,6205283,West Portal Station,0,4805,121686
9979,2,6205282,West Portal Station,0,9591,121686
9979,2,6205281,West Portal Station,0,4801,121686
9979,2,6205308,West Portal Station,0,4802,121686
9979,2,6205307,West Portal Station,0,4805,121686
9979,2,6205306,West Portal Station,0,4804,121686
9979,2,6205305,West Portal Station,0,4801,121686
9979,2,6205304,West Portal Station,0,4803,121686
9979,2,6205311,West Portal Station,0,4802,121686
9979,2,6205303,West Portal Station,0,4805,121686
9979,2,6205302,West Portal Station,0,4804,121686
9979,2,6205301,West Portal Station,0,4801,121686
9979,2,6205300,West Portal Station,0,4803,121686
9979,2,6205279,West Portal Station,0,4802,121686
9979,2,6205278,West Portal Station,0,4805,121686
9979,2,6205277,West Portal Station,0,4804,121686
9979,2,6205276,West Portal Station,0,4801,121686
9979,2,6205275,West Portal Station,0,4803,121686
9979,2,6205274,West Portal Station,0,4802,121686
9979,2,6205273,West Portal Station,0,4805,121686
9979,2,6205271,West Portal Station,0,4804,121686
9979,2,6205270,West Portal Station,0,4801,121686
9979,2,6205269,West Portal Station,0,4803,121686
9979,2,6205268,West Portal Station,0,4802,121686
9979,2,6205267,West Portal Station,0,4805,121686
9979,2,6205266,West Portal Station,0,4804,121686
9979,2,6205265,West Portal Station,0,4801,121686
9979,2,6205264,West Portal Station,0,4803,121686
9979,2,6205263,West Portal Station,0,4802,121686
9979,2,6205262,West Portal Station,0,4805,121686
9979,2,6205260,West Portal Station,0,4804,121686
9979,2,6205261,West Portal Station,0,4801,121686
9979,2,6205272,West Portal Station,0,4803,121686
9979,2,6205310,West Portal Station,0,4802,121686
9979,2,6205309,West Portal Station,0,4805,121686
9979,2,6205299,West Portal Station,0,4804,121686
9979,2,6205298,West Portal Station,0,4801,121686
9979,2,6205297,West Portal Station,0,4803,121686
9979,2,6205296,West Portal Station,0,4802,121686
9979,2,6205295,West Portal Station,0,4805,121686
9979,2,6205294,West Portal Station,0,4804,121686
9979,2,6205293,West Portal Station,0,4801,121686
9979,2,6205292,West Portal Station,0,4803,121686
9979,2,6205291,West Portal Station,0,4802,121686
9979,2,6205290,West Portal Station,0,4804,121686
9979,2,6205287,West Portal Station,0,4801,121686
9979,1,6205161,West Portal Station,0,9591,121686
9979,1,6205160,West Portal Station,0,4855,121686
9979,1,6205159,West Portal Station,0,9105,121686
9979,1,6205158,West Portal Station,0,9591,121686
9979,1,6205157,West Portal Station,0,4855,121686
9979,1,6205145,West Portal Station,0,9105,121686
9979,1,6205144,West Portal Station,0,4811,121686
9979,1,6205142,West Portal Station,0,9591,121686
9979,1,6205141,West Portal Station,0,4855,121686
9979,1,6205140,West Portal Station,0,4806,121686
9979,1,6205139,West Portal Station,0,4811,121686
9979,1,6205118,West Portal Station,0,4801,121686
9979,1,6205138,West Portal Station,0,4852,121686
9979,1,6205119,West Portal Station,0,4855,121686
9979,1,6205117,West Portal Station,0,4806,121686
9979,1,6205130,West Portal Station,0,4812,121686
9979,1,6205162,West Portal Station,0,4808,121686
9979,1,6205115,West Portal Station,0,4806,121686
9979,1,6205114,West Portal Station,0,4812,121686
9979,1,6205113,West Portal Station,0,4805,121686
9979,1,6205112,West Portal Station,0,4813,121686
9979,1,6205124,West Portal Station,0,4811,121686
9979,1,6205123,West Portal Station,0,4801,121686
9979,1,6205122,West Portal Station,0,4808,121686
9979,1,6205121,West Portal Station,0,4806,121686
9979,1,6205120,West Portal Station,0,4812,121686
9979,1,6205149,West Portal Station,0,4805,121686
9979,1,6205147,West Portal Station,0,4813,121686
9979,1,6205146,West Portal Station,0,4811,121686
9979,1,6205148,West Portal Station,0,4801,121686
9979,1,6205137,West Portal Station,0,4808,121686
9979,1,6205136,West Portal Station,0,4806,121686
9979,1,6205135,West Portal Station,0,4812,121686
9979,1,6205156,West Portal Station,0,4805,121686
9979,1,6205155,West Portal Station,0,4813,121686
9979,1,6205154,West Portal Station,0,4811,121686
9979,1,6205151,West Portal Station,0,4801,121686
9979,1,6205152,West Portal Station,0,4808,121686
9979,1,6205153,West Portal Station,0,4806,121686
9979,1,6205126,West Portal Station,0,4802,121686
9979,1,6205125,West Portal Station,0,4801,121686
9979,1,6205185,the Sunset District,0,4854,121687
9979,1,6205184,the Sunset District,0,4805,121687
9979,1,6205183,the Sunset District,0,4813,121687
9979,1,6205182,the Sunset District,0,4811,121687
9979,1,6205181,the Sunset District,0,4851,121687
9979,1,6205180,the Sunset District,0,4801,121687
9979,1,6205179,the Sunset District,0,4853,121687
9979,1,6205178,the Sunset District,0,4852,121687
9979,1,6205177,the Sunset District,0,4855,121687
9979,1,6266204,the Sunset District,0,4855,121687
9979,1,6205134,the Sunset District,0,4808,121687
9979,1,6205143,the Sunset District,0,4806,121687
9979,1,6205133,the Sunset District,0,4812,121687
9979,1,6205132,the Sunset District,0,4854,121687
9979,1,6205131,the Sunset District,0,4805,121687
9979,1,6205129,the Sunset District,0,4813,121687
9979,1,6205128,the Sunset District,0,4811,121687
9979,1,6205150,the Sunset District,0,4851,121687
9979,1,6205116,the Sunset District,0,4801,121687
9979,1,6205176,the Sunset District,0,4804,121687
9979,1,6205175,the Sunset District,0,4803,121687
9979,1,6205174,the Sunset District,0,4809,121687
9979,1,6205173,the Sunset District,0,4812,121687
9979,1,6205172,the Sunset District,0,4807,121687
9979,1,6205171,the Sunset District,0,4805,121687
9979,1,6205170,the Sunset District,0,4813,121687
9979,1,6205169,the Sunset District,0,4802,121687
9979,1,6205168,the Sunset District,0,4811,121687
9979,1,6205167,the Sunset District,0,4810,121687
9979,1,6205166,the Sunset District,0,4801,121687
9979,1,6205165,the Sunset District,0,4808,121687
9979,1,6205164,the Sunset District,0,4806,121687
9979,1,6205163,the Sunset District,0,4804,121687
9979,1,6205127,the Sunset District,0,4803,121687
9979,1,6205227,Potrero Hill,1,4811,121688
9979,1,6205228,Potrero Hill,1,4851,121688
9979,1,6205226,Potrero Hill,1,4801,121688
9979,1,6205225,Potrero Hill,1,4853,121688
9979,1,6205224,Potrero Hill,1,4852,121688
9979,1,6205223,Potrero Hill,1,4855,121688
9979,1,6205218,Potrero Hill,1,4808,121688
9979,1,6205217,Potrero Hill,1,4806,121688
9979,1,6205216,Potrero Hill,1,4812,121688
9979,1,6205215,Potrero Hill,1,4854,121688
9979,1,6205212,Potrero Hill,1,4805,121688
9979,1,6205203,Potrero Hill,1,4813,121688
9979,1,6205202,Potrero Hill,1,4811,121688
9979,1,6205201,Potrero Hill,1,4851,121688
9979,1,6205200,Potrero Hill,1,4801,121688
9979,1,6205231,Potrero Hill,1,4853,121688
9979,1,6205230,Potrero Hill,1,4852,121688
9979,1,6205259,Potrero Hill,1,4812,121688
9979,1,6205258,Potrero Hill,1,4807,121688
9979,1,6205257,Potrero Hill,1,4805,121688
9979,1,6205199,Potrero Hill,1,4813,121688
9979,1,6205198,Potrero Hill,1,4802,121688
9979,1,6205197,Potrero Hill,1,4811,121688
9979,1,6205196,Potrero Hill,1,4810,121688
9979,1,6205195,Potrero Hill,1,4801,121688
9979,1,6205194,Potrero Hill,1,4808,121688
9979,1,6205193,Potrero Hill,1,4806,121688
9979,1,6205214,Potrero Hill,1,4804,121688
9979,1,6205213,Potrero Hill,1,4803,121688
9979,1,6205243,Potrero Hill,1,4809,121688
9979,1,6205242,Potrero Hill,1,4807,121688
9979,1,6205187,Potrero Hill,1,4805,121688
9979,3,6205467,Potrero Hill,1,9105,121689
9979,3,6205466,Potrero Hill,1,9591,121689
9979,3,6205465,Potrero Hill,1,4801,121689
9979,3,6205464,Potrero Hill,1,9105,121689
9979,3,6205463,Potrero Hill,1,4805,121689
9979,3,6205462,Potrero Hill,1,9591,121689
9979,3,6205461,Potrero Hill,1,4801,121689
9979,3,6205460,Potrero Hill,1,4802,121689
9979,3,6205459,Potrero Hill,1,4805,121689
9979,3,6205458,Potrero Hill,1,4804,121689
9979,3,6205457,Potrero Hill,1,4801,121689
9979,3,6205456,Potrero Hill,1,4802,121689
9979,3,6205455,Potrero Hill,1,4805,121689
9979,3,6205454,Potrero Hill,1,4804,121689
9979,3,6205453,Potrero Hill,1,4801,121689
9979,3,6205452,Potrero Hill,1,4803,121689
9979,3,6205451,Potrero Hill,1,4802,121689
9979,3,6205450,Potrero Hill,1,4805,121689
9979,3,6205449,Potrero Hill,1,4804,121689
9979,3,6205448,Potrero Hill,1,4801,121689
9979,3,6205447,Potrero Hill,1,4803,121689
9979,3,6205446,Potrero Hill,1,4802,121689
9979,3,6205445,Potrero Hill,1,4805,121689
9979,3,6205444,Potrero Hill,1,4804,121689
9979,3,6205443,Potrero Hill,1,4801,121689
9979,3,6205442,Potrero Hill,1,4803,121689
9979,3,6205441,Potrero Hill,1,4802,121689
9979,3,6205440,Potrero Hill,1,4805,121689
9979,3,6205439,Potrero Hill,1,4804,121689
9979,3,6205438,Potrero Hill,1,4801,121689
9979,3,6205437,Potrero Hill,1,4803,121689
9979,3,6205436,Potrero Hill,1,4802,121689
9979,3,6205435,Potrero Hill,1,4805,121689
9979,3,6205434,Potrero Hill,1,4804,121689
9979,3,6205433,Potrero Hill,1,4801,121689
9979,3,6205432,Potrero Hill,1,4803,121689
9979,3,6205431,Potrero Hill,1,4802,121689
9979,3,6205430,Potrero Hill,1,4805,121689
9979,3,6205429,Potrero Hill,1,4804,121689
9979,3,6205428,Potrero Hill,1,4801,121689
9979,3,6205427,Potrero Hill,1,4803,121689
9979,3,6205426,Potrero Hill,1,4802,121689
9979,3,6205425,Potrero Hill,1,4805,121689
9979,3,6205424,Potrero Hill,1,4804,121689
9979,3,6205423,Potrero Hill,1,4801,121689
9979,3,6205422,Potrero Hill,1,4803,121689
9979,3,6205421,Potrero Hill,1,4802,121689
9979,3,6205420,Potrero Hill,1,4805,121689
9979,3,6205419,Potrero Hill,1,4804,121689
9979,3,6205418,Potrero Hill,1,4801,121689
9979,3,6205417,Potrero Hill,1,4803,121689
9979,3,6205416,Potrero Hill,1,4802,121689
9979,2,6205359,Potrero Hill,1,9105,121689
9979,2,6205358,Potrero Hill,1,9591,121689
9979,2,6205357,Potrero Hill,1,4801,121689
9979,2,6205356,Potrero Hill,1,9105,121689
9979,2,6205348,Potrero Hill,1,4805,121689
9979,2,6205347,Potrero Hill,1,9591,121689
9979,2,6205346,Potrero Hill,1,4801,121689
9979,2,6205345,Potrero Hill,1,4802,121689
9979,2,6205344,Potrero Hill,1,4805,121689
9979,2,6205343,Potrero Hill,1,4804,121689
9979,2,6205333,Potrero Hill,1,4801,121689
9979,2,6205334,Potrero Hill,1,4802,121689
9979,2,6205332,Potrero Hill,1,4805,121689
9979,2,6205331,Potrero Hill,1,4804,121689
9979,2,6205330,Potrero Hill,1,4801,121689
9979,2,6205329,Potrero Hill,1,4803,121689
9979,2,6205328,Potrero Hill,1,4802,121689
9979,2,6205327,Potrero Hill,1,4805,121689
9979,2,6205326,Potrero Hill,1,4804,121689
9979,2,6205313,Potrero Hill,1,4801,121689
9979,2,6205355,Potrero Hill,1,4803,121689
9979,2,6205354,Potrero Hill,1,4802,121689
9979,2,6205353,Potrero Hill,1,4805,121689
9979,2,6205352,Potrero Hill,1,4804,121689
9979,2,6205351,Potrero Hill,1,4801,121689
9979,2,6205350,Potrero Hill,1,4803,121689
9979,2,6205349,Potrero Hill,1,4802,121689
9979,2,6205341,Potrero Hill,1,4805,121689
9979,2,6205340,Potrero Hill,1,4804,121689
9979,2,6205339,Potrero Hill,1,4801,121689
9979,2,6205338,Potrero Hill,1,4803,121689
9979,2,6205325,Potrero Hill,1,4802,121689
9979,2,6205324,Potrero Hill,1,4805,121689
9979,2,6205323,Potrero Hill,1,4804,121689
9979,2,6205322,Potrero Hill,1,4801,121689
9979,2,6205321,Potrero Hill,1,4803,121689
9979,2,6205363,Potrero Hill,1,4802,121689
9979,2,6205362,Potrero Hill,1,4805,121689
9979,2,6205361,Potrero Hill,1,4804,121689
9979,2,6205360,Potrero Hill,1,4801,121689
9979,2,6205342,Potrero Hill,1,4803,121689
9979,2,6205337,Potrero Hill,1,4802,121689
9979,2,6205336,Potrero Hill,1,4805,121689
9979,2,6205335,Potrero Hill,1,4804,121689
9979,2,6205320,Potrero Hill,1,4801,121689
9979,2,6205319,Potrero Hill,1,4803,121689
9979,2,6205318,Potrero Hill,1,4802,121689
9979,2,6205314,Potrero Hill,1,4805,121689
9979,2,6205317,Potrero Hill,1,4804,121689
9979,2,6205316,Potrero Hill,1,4801,121689
9979,2,6205315,Potrero Hill,1,4803,121689
9979,2,6205312,Potrero Hill,1,4802,121689
9979,1,6205253,Potrero Hill,1,9105,121689
9979,1,6205252,Potrero Hill,1,9591,121689
9979,1,6205251,Potrero Hill,1,4855,121689
9979,1,6205250,Potrero Hill,1,9105,121689
9979,1,6205249,Potrero Hill,1,4811,121689
9979,1,6205248,Potrero Hill,1,9591,121689
9979,1,6205247,Potrero Hill,1,4855,121689
9979,1,6205246,Potrero Hill,1,4806,121689
9979,1,6205245,Potrero Hill,1,4811,121689
9979,1,6205244,Potrero Hill,1,4801,121689
9979,1,6205256,Potrero Hill,1,4855,121689
9979,1,6205255,Potrero Hill,1,4806,121689
9979,1,6205254,Potrero Hill,1,4812,121689
9979,1,6205229,Potrero Hill,1,4808,121689
9979,1,6205222,Potrero Hill,1,4806,121689
9979,1,6205221,Potrero Hill,1,4812,121689
9979,1,6205220,Potrero Hill,1,4805,121689
9979,1,6205240,Potrero Hill,1,4813,121689
9979,1,6205192,Potrero Hill,1,4811,121689
9979,1,6205191,Potrero Hill,1,4801,121689
9979,1,6205190,Potrero Hill,1,4808,121689
9979,1,6205189,Potrero Hill,1,4806,121689
9979,1,6205239,Potrero Hill,1,4812,121689
9979,1,6205207,Potrero Hill,1,4805,121689
9979,1,6205205,Potrero Hill,1,4813,121689
9979,1,6205204,Potrero Hill,1,4811,121689
9979,1,6205237,Potrero Hill,1,4801,121689
9979,1,6205236,Potrero Hill,1,4808,121689
9979,1,6205235,Potrero Hill,1,4806,121689
9979,1,6205234,Potrero Hill,1,4812,121689
9979,1,6205211,Potrero Hill,1,4805,121689
9979,1,6205210,Potrero Hill,1,4813,121689
9979,1,6205209,Potrero Hill,1,4811,121689
9979,1,6205208,Potrero Hill,1,4801,121689
9979,1,6205238,Potrero Hill,1,4808,121689
9979,1,6205188,Potrero Hill,1,4806,121689
9979,1,6205241,Potrero Hill,1,4802,121689
9979,1,6205206,Potrero Hill,1,4801,121689
9979,1,6205219,Potrero Hill,1,3076,121690
9979,1,6205233,Potrero Hill,1,8252,121691
9979,1,6205232,Potrero Hill,1,3077,121692
9980,3,6206371,City College,0,4915,121693
9980,3,6206370,City College,0,4913,121693
9980,3,6206369,City College,0,4912,121693
9980,3,6206368,City College,0,4911,121693
9980,3,6206367,City College,0,4909,121693
9980,3,6206366,City College,0,4908,121693
9980,3,6206365,City College,0,4906,121693
9980,3,6206364,City College,0,4904,121693
9980,3,6206363,City College,0,4902,121693
9980,2,6206153,City College,0,4915,121693
9980,2,6206152,City College,0,4913,121693
9980,2,6206151,City College,0,4912,121693
9980,2,6206150,City College,0,4911,121693
9980,2,6206149,City College,0,4909,121693
9980,2,6206148,City College,0,4908,121693
9980,2,6206147,City College,0,4906,121693
9980,2,6206146,City College,0,4904,121693
9980,2,6206145,City College,0,4902,121693
9980,1,6205881,City College,0,4952,121693
9980,1,6205887,City College,0,4951,121693
9980,1,6205905,City College,0,4918,121693
9980,1,6205803,City College,0,4917,121693
9980,1,6205805,City College,0,4916,121693
9980,1,6205808,City College,0,4914,121693
9980,1,6205811,City College,0,4913,121693
9980,1,6205813,City College,0,4911,121693
9980,1,6205815,City College,0,4910,121693
9980,1,6205817,City College,0,4909,121693
9980,1,6205818,City College,0,4908,121693
9980,1,6205819,City College,0,4907,121693
9980,1,6205820,City College,0,4906,121693
9980,1,6205821,City College,0,4904,121693
9980,1,6205822,City College,0,4902,121693
9980,1,6205823,City College,0,4901,121693
9980,3,6206352,City College,0,4912,121694
9980,3,6206361,City College,0,4901,121694
9980,3,6206351,City College,0,4906,121694
9980,3,6206360,City College,0,4907,121694
9980,3,6206350,City College,0,4909,121694
9980,3,6206359,City College,0,4914,121694
9980,3,6206349,City College,0,4912,121694
9980,3,6206358,City College,0,4915,121694
9980,3,6206357,City College,0,4901,121694
9980,3,6206348,City College,0,4906,121694
9980,3,6206356,City College,0,4911,121694
9980,3,6206347,City College,0,4907,121694
9980,3,6206362,City College,0,4909,121694
9980,3,6206280,City College,0,4903,121694
9980,3,6206346,City College,0,4914,121694
9980,3,6206345,City College,0,4910,121694
9980,3,6206344,City College,0,4912,121694
9980,3,6206343,City College,0,4915,121694
9980,3,6206342,City College,0,4901,121694
9980,3,6206341,City College,0,4906,121694
9980,3,6206340,City College,0,4904,121694
9980,3,6206339,City College,0,4911,121694
9980,3,6206338,City College,0,4907,121694
9980,3,6206355,City College,0,4909,121694
9980,3,6206354,City College,0,4905,121694
9980,3,6206353,City College,0,4903,121694
9980,3,6206337,City College,0,4914,121694
9980,3,6206336,City College,0,4910,121694
9980,3,6206335,City College,0,4908,121694
9980,3,6206334,City College,0,4912,121694
9980,3,6206333,City College,0,4915,121694
9980,3,6206332,City College,0,4901,121694
9980,3,6206331,City College,0,4906,121694
9980,3,6206330,City College,0,4904,121694
9980,3,6206329,City College,0,4911,121694
9980,3,6206328,City College,0,4902,121694
9980,3,6206327,City College,0,4913,121694
9980,3,6206326,City College,0,4907,121694
9980,3,6206325,City College,0,4909,121694
9980,3,6206324,City College,0,4905,121694
9980,3,6206323,City College,0,4903,121694
9980,3,6206322,City College,0,4914,121694
9980,3,6206321,City College,0,4910,121694
9980,3,6206320,City College,0,4908,121694
9980,3,6206319,City College,0,4912,121694
9980,3,6206318,City College,0,4915,121694
9980,3,6206317,City College,0,4901,121694
9980,3,6206316,City College,0,4906,121694
9980,3,6206315,City College,0,4904,121694
9980,3,6206314,City College,0,4911,121694
9980,3,6206313,City College,0,4902,121694
9980,3,6206312,City College,0,4913,121694
9980,3,6206311,City College,0,4907,121694
9980,3,6206310,City College,0,4909,121694
9980,3,6206309,City College,0,4905,121694
9980,3,6206308,City College,0,4903,121694
9980,3,6206307,City College,0,4914,121694
9980,3,6206306,City College,0,4910,121694
9980,3,6206305,City College,0,4908,121694
9980,3,6206304,City College,0,4912,121694
9980,3,6206303,City College,0,4915,121694
9980,3,6206302,City College,0,4901,121694
9980,3,6206301,City College,0,4906,121694
9980,3,6206300,City College,0,4904,121694
9980,3,6206299,City College,0,4911,121694
9980,3,6206298,City College,0,4902,121694
9980,3,6206297,City College,0,4913,121694
9980,3,6206296,City College,0,4907,121694
9980,3,6206295,City College,0,4909,121694
9980,3,6206294,City College,0,4905,121694
9980,3,6206293,City College,0,4903,121694
9980,3,6206292,City College,0,4914,121694
9980,3,6206291,City College,0,4910,121694
9980,3,6206290,City College,0,4908,121694
9980,3,6206289,City College,0,4912,121694
9980,3,6206288,City College,0,4901,121694
9980,3,6206287,City College,0,4906,121694
9980,3,6206286,City College,0,4904,121694
9980,3,6206285,City College,0,4911,121694
9980,3,6206284,City College,0,4902,121694
9980,3,6206283,City College,0,4907,121694
9980,3,6206282,City College,0,4909,121694
9980,3,6206281,City College,0,4905,121694
9980,3,6206279,City College,0,4903,121694
9980,3,6206278,City College,0,4910,121694
9980,3,6206277,City College,0,4908,121694
9980,3,6206276,City College,0,4901,121694
9980,3,6206275,City College,0,4906,121694
9980,3,6206274,City College,0,4904,121694
9980,3,6206273,City College,0,4902,121694
9980,3,6206272,City College,0,4907,121694
9980,3,6206271,City College,0,4905,121694
9980,3,6206270,City College,0,4903,121694
9980,3,6206269,City College,0,4901,121694
9980,2,6206134,City College,0,4912,121694
9980,2,6206143,City College,0,4901,121694
9980,2,6206133,City College,0,4906,121694
9980,2,6206142,City College,0,4907,121694
9980,2,6206132,City College,0,4909,121694
9980,2,6206141,City College,0,4914,121694
9980,2,6206131,City College,0,4912,121694
9980,2,6206140,City College,0,4915,121694
9980,2,6206139,City College,0,4901,121694
9980,2,6206130,City College,0,4906,121694
9980,2,6206138,City College,0,4911,121694
9980,2,6206129,City College,0,4907,121694
9980,2,6206144,City College,0,4909,121694
9980,2,6206062,City College,0,4903,121694
9980,2,6206128,City College,0,4914,121694
9980,2,6206127,City College,0,4910,121694
9980,2,6206126,City College,0,4912,121694
9980,2,6206125,City College,0,4915,121694
9980,2,6206124,City College,0,4901,121694
